Sub_L [mm];Sub_W [mm];Sub_H [mm];R_out [mm];Ring_W [mm];Gap_W [mm];S [mm];t [mm];MS_W [mm];Freq [GHz];S(1,1) (Real);S(1,1) (Imag);S(1,2) (Real);S(1,2) (Imag);S(2,1) (Real);S(2,1) (Imag);S(2,2) (Real);S(2,2) (Imag)
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.65;-0.6675049075377119;-0.2751830108454868;-0.33416253161499493;0.3765597370453267;-0.33416253161499476;0.37655973704532814;-0.3994013283096492;-0.6057272151045482
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.66;-0.6729365710393862;-0.2626688177569668;-0.3266509754345375;0.3817314044967017;-0.32665097543453775;0.38173140449670356;-0.4107359675067216;-0.5985899083852066
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.67;-0.6781536467983404;-0.2500316743230747;-0.31903942874260677;0.38674320034287163;-0.3190394287426067;0.3867432003428737;-0.42196504473617763;-0.5912438113307511
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.68;-0.6831531861022409;-0.2372747274136829;-0.31133128830937296;0.39159251219336194;-0.31133128830937284;0.3915925121933645;-0.4330848718419342;-0.5836900329060891
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.69;-0.6879322664767215;-0.2244011853862697;-0.3035300317146506;0.39627679147981815;-0.3035300317146502;0.39627679147982003;-0.4440917567250221;-0.5759297379941172
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.7;-0.692487992365086;-0.21141431847755232;-0.29563921656630554;0.4007935559174109;-0.29563921656630504;0.40079355591741284;-0.45498200378503306;-0.5679641480177658
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.71;-0.6968174958243313;-0.19831745921590144;-0.28766247965330827;0.40514039197203616;-0.28766247965330766;0.40514039197203827;-0.46575191437919367;-0.5597945415758386
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.72;-0.7009179372390443;-0.18511400285482862;-0.279603536032827;0.4093149573319041;-0.2796035360328271;0.4093149573319069;-0.4763977872999986;-0.551422255092432
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.73;-0.704786506054729;-0.17180740782788304;-0.2714661780508348;0.41331498338206685;-0.27146617805083395;0.4133149833820696;-0.4869159192722693;-0.5428486834797338
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.74;-0.7084204215322117;-0.15840119622516896;-0.2632542742956825;0.41713827768046063;-0.2632542742956823;0.4171382776804636;-0.4973026054705725;-0.5340752808139202
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.75;-0.7118169335247821;-0.14489895429170674;-0.2549717684841902;0.4207827264340233;-0.25497176848418907;0.42078272643402576;-0.5075541400578698;-0.5251035610238741
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.76;-0.7149733232797828;-0.13130433294780916;-0.24662267827976977;0.42424629697342964;-0.24662267827976928;0.42424629697343264;-0.5176668167463033;-0.5159350985923986
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.77;-0.7178869042664282;-0.11762104833153388;-0.23821109404216997;0.4275270402250287;-0.23821109404216892;0.4275270402250312;-0.527636929381025;-0.5065715292695302
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.78;-0.7205550230316474;-0.10385288236333134;-0.22974117750845308;0.43062309317850467;-0.22974117750845252;0.4306230931785079;-0.5374607725479218;-0.49701455079761464
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.79;-0.7229750600858087;-0.0900036833328377;-0.22121716040482253;0.43353268134886935;-0.22121716040482153;0.43353268134887246;-0.5471346422061545;-0.4872659236476506
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.8;-0.7251444308202198;-0.07607736650782253;-0.21264334298898757;0.43625412123130586;-0.21264334298898585;0.4362541212313082;-0.5566548363463381;-0.47732747176650275
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.81;-0.7270605864583609;-0.0620779147651384;-0.20402409252272155;0.4387858227474766;-0.20402409252272025;0.4387858227474802;-0.5660176556752597;-0.46720108333444116
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.82;-0.7287210150428249;-0.04800937924357969;-0.19536384167436902;0.44112629168186035;-0.19536384167436763;0.4411262916818637;-0.5752194043279384;-0.4568887115325345
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.83;-0.7301232424600089;-0.033875880018380475;-0.18666708685099132;0.44327413210671024;-0.18666708685098968;0.44327413210671346;-0.5842563906078977;-0.4463923753193063
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.84;-0.731264833504635;-0.01968160679713289;-0.17793838645994509;0.44522804879424793;-0.17793838645994287;0.4452280487942509;-0.5931249277564374;-0.4357141602161123
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.85;-0.7321433929862321;-0.0054308196367994594;-0.16918235909966742;0.4469868496147112;-0.16918235909966509;0.4469868496147137;-0.6018213347517064;-0.42485621910063576
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.86;-0.7327565668797459;0.00887215031861883;-0.16040368167942992;0.44854944791888274;-0.16040368167942828;0.44854944791888657;-0.6103419371383869;-0.4138207730078483
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.87;-0.7331020435225114;0.023222900080108994;-0.15160708746793178;0.44991486490377275;-0.15160708746792947;0.4499148649037757;-0.6186830678887044;-0.4026101119378521
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.88;-0.7331775548598474;0.037616954035976105;-0.1427973640704827;0.45108223196009944;-0.14279736407047985;0.45108223196010183;-0.6268410682955652;-0.39122659566987245
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.89;-0.7329808777416055;0.052049763154955866;-0.13397935133468147;0.4520507930002864;-0.1339793513346791;0.4520507930002902;-0.6348122888984937;-0.37967265458179256
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.9;-0.732509835272046;0.06651670417082091;-0.12515793918437068;0.4528199067656828;-0.12515793918436785;0.4528199067656855;-0.6425930904431183;-0.3679507904744782
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.91;-0.7317622982154652;0.08101307874913104;-0.11633806538174685;0.4533890491117296;-0.11633806538174389;0.4533890491117329;-0.6501798448748621;-0.35606357740023453
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.92;-0.7307361864600571;0.09553411263693291;-0.10752471321745291;0.45375781526986525;-0.10752471321745;0.4537578152698683;-0.6575689363675276;-0.344013662494647
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.93;-0.7294294705425546;0.11007495479623466;-0.09872290912850103;0.4539259220849269;-0.0987229091284978;0.4539259220849303;-0.6647567623874002;-0.3318037668111159
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.94;-0.7278401732362487;0.12463067652218603;-0.08993772024384952;0.45389321022688645;-0.08993772024384658;0.4538932102268901;-0.6717397347935238;-0.3194366861573377
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.95;-0.7259663712050373;0.13919627054695619;-0.08117425185746102;0.4536596463757492;-0.08117425185745743;0.4536596463757517;-0.6785142809747399;-0.306915291933017
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.96;-0.7238061967262494;0.1537666501303672;-0.07243764482864273;0.4532253253784908;-0.07243764482863911;0.4532253253784945;-0.685076845024093;-0.294242531968099
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.97;-0.7213578394850242;0.1683366481384688;-0.06373307290944842;0.45259047237694094;-0.06373307290944454;0.4525904723769442;-0.6914238889511851;-0.28142143136077097
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.98;-0.7186195484431147;0.1829010161112669;-0.05506573999890297;0.4517554449055181;-0.055065739998899084;0.45175544490552133;-0.6975518939330372;-0.2684550933145644
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;6.99;-0.715589633785065;0.19745442332095844;-0.046440877323761676;0.4507207349578001;-0.04644087732375763;0.45072073495780324;-0.7034573616040253;-0.2553466999738133
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.0;-0.7122664689447692;0.21199145582207712;-0.037863740545507604;0.4494869710208963;-0.03786374054550355;0.44948697102089913;-0.7091368153854223;-0.24209951325682377
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.01;-0.7086484927155239;0.2265066154951029;-0.029339606793203625;0.44805492007664105;-0.029339606793199465;0.448054920076644;-0.7145868018551088;-0.22871687568604032
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.02;-0.704734211446765;0.2409943190851293;-0.02087377162181473;0.44642548956864997;-0.020873771621810543;0.4464254895686528;-0.719803892157972;-0.2152022112146022
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.03;-0.7005222013307638;0.25544889723735903;-0.01247154589550977;0.44459972933429964;-0.01247154589550526;0.44459972933430175;-0.7247846834575499;-0.20155902604861295
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.04;-0.6960111107826678;0.2698645935312629;-0.004138252595424393;0.4425788335007183;-0.00413825259541993;0.44257883350072097;-0.7295258004294654;-0.18779090946454938
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.05;-0.6911996629173754;0.2842355635153798;0.004120776448716076;0.44036414234390764;0.004120776448720943;0.44036414234391025;-0.7340238967971974;-0.17390153462122895
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.06;-0.6860866581268118;0.2985558737448976;0.012300203903825684;0.4379571441101108;0.012300203903830508;0.43795714411011244;-0.7382756569107894;-0.1598946593657444
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.07;-0.6806709767613384;0.31281950082422166;0.020394690356271776;0.4353594767985714;0.020394690356276782;0.43535947679857423;-0.7422777973690623;-0.14577412703291148
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.08;-0.6749515819190883;0.3270203304569862;0.028398897813192287;0.43257292990485124;0.028398897813197366;0.43257292990485385;-0.7460270686859788;-0.131543867237664
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.09;-0.668927522347199;0.34115215650602354;0.03630749328325106;0.4295994461238461;0.03630749328325616;0.42959944612384904;-0.7495202570018037;-0.11720789666002017
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.1;-0.6625979354590001;0.35520868006608003;0.044115152437965516;0.4264411230116795;0.044115152437970616;0.4264411230116816;-0.7527541858397698;-0.10277031982212304
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.11;-0.6559620504713874;0.369183508552157;0.05181656335479415;0.42310021460561736;0.051816563354799304;0.42310021460561925;-0.7557257179089875;-0.08823532985703866
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.12;-0.6490191916667247;0.38307015480665085;0.05940643034336875;0.419579133001158;0.05940643034337434;0.4195791330011604;-0.7584317569544158;-0.07360720926891233
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.13;-0.6417687817837942;0.39686203622859767;0.06687947785635663;0.41588044988541045;0.0668794778563618;0.4158804498854115;-0.760869249654761;-0.058890330684193214
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.14;-0.6342103455424517;0.4105524739286196;0.0742304544866179;0.41200689802586077;0.0742304544866232;0.41200689802586205;-0.7630351875692526;-0.044089157593654976
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.15;-0.626343513306803;0.42413469191341907;0.08145413705250153;0.4079613727135831;0.08145413705250688;0.4079613727135847;-0.7649266091343303;-0.02920824508493133
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.16;-0.6181680248919122;0.4376018163038859;0.08854533477326572;0.4037469331598924;0.08854533477327127;0.40374693315989385;-0.7665406017113726;-0.014252240565398583
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.17;-0.6096837335191708;0.45094687459126603;0.095498893536853;0.39936680384537926;0.09549889353685871;0.3993668038453806;-0.7678743036867058;0.0007741155248356135
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.18;-0.6008906099257082;0.4641627949360638;0.10230970026239408;0.39482437582019886;0.10230970026240004;0.3948243758202005;-0.7689249066252427;0.015865989009945777
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.19;-0.5917887466333199;0.4772424055147909;0.10897268736009158;0.3901232079543695;0.10897268736009734;0.39012320795437044;-0.769689657479245;0.03101845128560767
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.2;-0.582378362382655;0.490178433919956;0.11548283729130579;0.38526702813674646;0.1154828372913115;0.3852670281367476;-0.7701658608538342;0.04622647863650829
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.21;-0.5726598067385235;0.5029635066191752;0.12183518723194614;0.38025973442120536;0.12183518723195223;0.3802597344212064;-0.7703508813310412;0.061484951564302025
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.22;-0.5626335648724236;0.5155901484796597;0.12802483384250254;0.37510539611840604;0.12802483384250843;0.3751053961184073;-0.7702421458543465;0.07678865412613327
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.23;-0.5523002625285546;0.528050782364838;0.13404693814830634;0.36980825483135404;0.13404693814831237;0.36980825483135477;-0.769837146175859;0.09213227328385379
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.24;-0.5416606711797487;0.5403377288103921;0.13989673053391954;0.3643727254327592;0.13989673053392518;0.3643727254327597;-0.7691334413684684;0.10751039826412803
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.25;-0.5307157133800066;0.5524432057874816;0.14556951585578726;0.3588033969819962;0.14556951585579328;0.3588033969819968;-0.7681286604055324;0.12291751992957504
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.26;-0.5194664683204055;0.5643593285616224;0.15106067867763953;0.3531050335791782;0.1510606786776453;0.35310503357917833;-0.7668205048108733;0.13834803016125402
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.27;-0.5079141775954203;0.5760781096562028;0.15636568863337627;0.3472825751536141;0.15636568863338166;0.3472825751536138;-0.7652067513821265;0.1537962212527387
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.28;-0.49606025118678226;0.5875914589304363;0.16148010592254208;0.34134113818355594;0.1614801059225481;0.34134113818355594;-0.7632852549907173;0.16925628531623327
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.29;-0.4839062736722106;0.5988911837821903;0.16639958694377593;0.3352860163438323;0.16639958694378185;0.33528601634383215;-0.7610539514620435;0.18472231370117378
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.3;-0.47145401066642606;0.6099689894870141;0.1711198900719791;0.32912268107751125;0.1711198900719845;0.3291226810775108;-0.7585108605397185;0.2001882964259808
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.31;-0.4587054155020599;0.6208164796854782;0.17563688158526192;0.322856782087356;0.17563688158526755;0.32285678208735547;-0.7556540889380434;0.21564812162368352
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.32;-0.4456626361580495;0.6314251570319194;0.1799465417480908;0.3164941477422903;0.17994654174809635;0.3164941477422898;-0.7524818334872015;0.23109557500241149
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.33;-0.4323280224432858;0.6417864240186484;0.18404497105737133;0.3100407853935925;0.1840449710573771;0.3100407853935922;-0.748992384376003;0.24652433932186338
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.34;-0.4187041334432449;0.6518915839907282;0.1879283966585659;0.303502881594933;0.1879283966585713;0.3035028815949321;-0.7451841284973719;0.2619279938871475
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.35;-0.40479374523731976;0.6617318423676133;0.1915931789392725;0.29688680221969505;0.19159317893927758;0.2968868022196939;-0.7410555529021212;0.27730001406169175
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.36;-0.3905998588945854;0.6712983080890932;0.19503581830801625;0.2901990924683592;0.19503581830802152;0.2901990924683583;-0.736605248366954;0.29263377080113473
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.37;-0.37612570875551704;0.6805819953043477;0.19825296216633867;0.283446476757885;0.19825296216634392;0.28344647675788376;-0.7318319130830171;0.3079225302105991
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.38;-0.36137477100712406;0.689573825324225;0.20124141208255453;0.27663585848424166;0.20124141208255947;0.2766358584842403;-0.7267343564717429;0.32315945312800726
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.39;-0.34635077255861496;0.6982646288584219;0.20399813117585966;0.26977431964825466;0.20399813117586485;0.26977431964825366;-0.721311503135103;0.33833759473669694
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.4;-0.33105770022451064;0.7066451485607006;0.20652025171970212;0.26286912033399273;0.20652025171970703;0.2628691203339915;-0.7155623969478614;0.3534499042109416
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.41;-0.3154998102215772;0.7147060419070337;0.20880508297359496;0.25592769802776605;0.20880508297359957;0.2559276980277646;-0.7094862052997831;0.3684892243987077
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.42;-0.29968163798557573;0.7224378844332484;0.21085011925271455;0.24895766676469808;0.21085011925271926;0.24895766676469677;-0.7030822234962192;0.3834482915464658
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.43;-0.2836080083131203;0.7298311733606336;0.21265304824479456;0.24196681608852458;0.21265304824479914;0.24196681608852302;-0.6963498793258953;0.39831973507163393
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.44;-0.2672840458331743;0.7368763316399353;0.21421175958392227;0.23496310980890533;0.2142117595839269;0.23496310980890364;-0.6892887378051259;0.4130960773890315
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.45;-0.25071518581191515;0.7435637124461817;0.2155243536908691;0.22795468453911386;0.2155243536908736;0.22795468453911197;-0.681898506108134;0.42776973379843847
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;7.46;-0.23390718529350812;0.7498836041589906;0.216589150889569;0.22094984799533604;0.21658915088957328;0.22094984799533407;-0.6741790386934692;0.4423330124414353
